Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-01-02 11:10:00,1.320, 0.000, 0.000,0.000
2006-01-02 11:20:00,1.510, 0.000, 0.000,0.000
2006-01-02 11:30:00,2.010, 0.000, 0.000,0.000
2006-01-02 11:40:00,2.020, 0.000, 0.000,0.000
2006-01-02 11:50:00,1.720, 0.000, 0.000,0.000
2006-01-02 12:00:00,2.310, 0.000, 0.000,0.000
2006-01-02 12:10:00,1.360, 0.000, 0.000,0.000
2006-01-02 12:20:00,3.300, 0.210, 0.000,0.000
2006-01-02 12:30:00,3.660, 0.483, 0.000,0.000
2006-01-02 12:40:00,2.340, 0.000, 0.000,0.000
2006-01-02 12:50:00,2.770, 0.000, 0.000,0.000
2006-01-02 13:00:00,3.530, 0.387, 0.387,0.387
2006-01-02 13:10:00,3.270, 0.189, 0.144,0.144
2006-01-02 13:20:00,2.910, 0.000, 0.000,0.000
2006-01-02 13:30:00,4.130, 0.876, 0.000,0.000
2006-01-02 13:40:00,3.840, 0.624, 0.000,0.000
2006-01-02 13:50:00,4.060, 0.804, 0.531,0.531
2006-01-02 14:00:00,4.240, 1.002, 0.000,0.000
2006-01-02 14:10:00,4.220, 0.978, 0.486,0.486
2006-01-02 14:20:00,4.240, 1.008, 0.866,0.866
2006-01-02 14:30:00,4.620, 1.437, 1.067,1.067
2006-01-02 14:40:00,4.370, 1.152, 0.621,0.621
2006-01-02 14:50:00,4.140, 0.894, 0.415,0.415
2006-01-02 15:00:00,4.240, 1.008, 0.936,0.936
2006-01-02 15:10:00,3.780, 0.579, 0.000,0.000
2006-01-02 15:20:00,3.560, 0.411, 0.857,0.857
2006-01-02 15:30:00,3.470, 0.345, 0.000,0.000
2006-01-02 15:40:00,3.250, 0.177, 0.000,0.000
2006-01-02 15:50:00,3.030, 0.009, 0.000,0.000
2006-01-02 16:00:00,3.370, 0.267, 0.000,0.000
2006-01-02 16:10:00,3.220, 0.150, 0.000,0.000
2006-01-02 16:20:00,2.990, 0.000, 0.000,0.000
2006-01-02 16:30:00,2.930, 0.000, 0.000,0.000
2006-01-02 16:40:00,3.140, 0.087, 0.036,0.036
2006-01-02 16:50:00,3.330, 0.237, 0.000,0.000
2006-01-02 17:00:00,2.980, 0.000, 0.000,0.000
2006-01-02 17:10:00,3.420, 0.303, 0.000,0.000
2006-01-02 17:20:00,3.230, 0.153, 0.000,0.000
2006-01-02 17:30:00,3.770, 0.573, 0.000,0.000
2006-01-02 17:40:00,3.730, 0.537, 0.000,0.000
2006-01-02 17:50:00,3.240, 0.162, 0.065,0.065
2006-01-02 18:00:00,3.560, 0.405, 0.650,0.650
2006-01-02 18:10:00,5.140, 2.031, 1.011,1.011
2006-01-02 18:20:00,6.660, 4.848, 4.360,4.360
2006-01-02 18:30:00,8.370, 9.846, 8.389,8.389
2006-01-02 18:40:00,9.120,12.717,12.799,12.799
2006-01-02 18:50:00,9.260,13.320,13.607,13.607
2006-01-02 19:00:00,8.590,10.710, 7.882,7.882
2006-01-02 19:10:00,8.320, 9.663, 9.219,9.219
2006-01-02 19:20:00,8.670,10.962,10.384,10.384
2006-01-02 19:30:00,9.210,13.065,10.096,10.096
2006-01-02 19:40:00,10.030,16.557,15.260,15.260
2006-01-02 19:50:00,10.050,16.641,17.802,17.802
2006-01-02 20:00:00,9.710,15.192,14.773,14.773
2006-01-02 20:10:00,8.230, 9.282, 7.077,7.077
2006-01-02 20:20:00,6.530, 4.515, 3.238,3.238
2006-01-02 20:30:00,8.900,11.811,10.492,10.492
2006-01-02 20:40:00,7.100, 5.793, 4.654,4.654
2006-01-02 20:50:00,7.240, 6.198, 7.137,7.137
2006-01-02 21:00:00,8.160, 9.015, 9.282,9.282
2006-01-02 21:10:00,5.540, 2.652, 3.138,3.138
2006-01-02 21:20:00,4.440, 1.194, 0.000,0.000
2006-01-02 21:30:00,6.140, 3.636, 3.275,3.275
2006-01-02 21:40:00,7.380, 6.624, 5.974,5.974
2006-01-02 21:50:00,8.720,11.142,13.234,13.234
2006-01-02 22:00:00,9.490,14.247,12.224,12.224
2006-01-02 22:10:00,8.830,11.556, 7.902,7.902
2006-01-02 22:20:00,11.930,24.435,24.349,24.349
2006-01-02 22:30:00,12.840,27.306,26.863,26.863
2006-01-02 22:40:00,11.960,24.546,25.900,25.900
2006-01-02 22:50:00,10.910,20.322,20.502,20.502
2006-01-02 23:00:00,9.100,12.555,13.290,13.290
2006-01-02 23:10:00,6.840, 5.211, 5.622,5.622
2006-01-02 23:20:00,5.900, 3.234, 2.521,2.521
2006-01-02 23:30:00,5.480, 2.559, 2.787,2.787
2006-01-02 23:40:00,4.780, 1.578, 1.596,1.596
2006-01-02 23:50:00,3.270, 0.171, 0.224,0.224
2006-01-03 00:00:00,1.690, 0.000, 0.000,0.000
2006-01-03 00:10:00,1.450, 0.000, 0.000,0.000
2006-01-03 00:20:00,1.790, 0.000, 0.000,0.000
2006-01-03 00:30:00,2.060, 0.000, 0.000,0.000
2006-01-03 00:40:00,2.820, 0.000, 0.000,0.000
2006-01-03 00:50:00,4.430, 1.185, 0.814,0.814
2006-01-03 01:00:00,4.860, 1.668, 1.390,1.390
2006-01-03 01:10:00,5.500, 2.601, 1.887,1.887
2006-01-03 01:20:00,5.970, 3.366, 2.076,2.076
2006-01-03 01:30:00,3.940, 0.687, 0.000,0.000
2006-01-03 01:40:00,3.870, 0.633, 0.601,0.601
2006-01-03 01:50:00,4.050, 0.774, 0.783,0.783
2006-01-03 02:00:00,4.320, 1.071, 0.108,0.108
2006-01-03 02:10:00,3.800, 0.582, 0.000,0.000
2006-01-03 02:20:00,3.420, 0.294, 0.000,0.000
2006-01-03 02:30:00,5.270, 2.244, 0.320,0.320
2006-01-03 02:40:00,7.070, 5.808, 5.396,5.396
2006-01-03 02:50:00,8.150, 9.084, 8.121,8.121
2006-01-03 03:00:00,9.170,13.047,15.056,15.056
2006-01-03 03:10:00,9.200,13.173,12.463,12.463
2006-01-03 03:20:00,8.530,10.554,10.153,10.153
2006-01-03 03:30:00,7.650, 7.557, 4.569,4.569
2006-01-03 03:40:00,7.230, 6.285, 4.365,4.365
2006-01-03 03:50:00,6.550, 4.635, 4.397,4.397
2006-01-03 04:00:00,6.330, 4.137, 3.795,3.795
2006-01-03 04:10:00,7.410, 6.837, 7.064,7.064
2006-01-03 04:20:00,9.380,14.016,20.101,20.101
2006-01-03 04:30:00,9.320,13.746,14.858,14.858
2006-01-03 04:40:00,10.770,20.025,16.545,16.545
2006-01-03 04:50:00,11.190,21.786,28.490,28.490
2006-01-03 05:00:00,12.270,25.884,24.764,24.764
2006-01-03 05:10:00,12.720,27.201,26.229,26.229
2006-01-03 05:20:00,13.660,29.052,27.437,27.437
2006-01-03 05:30:00,14.150,29.655,28.310,28.310
2006-01-03 05:40:00,13.470,28.812,27.136,27.136
2006-01-03 05:50:00,12.550,26.712,24.872,24.872
2006-01-03 06:00:00,12.260,25.881,25.170,25.170
2006-01-03 06:10:00,10.980,20.946,20.432,20.432
2006-01-03 06:20:00,9.370,13.989,14.473,14.473
2006-01-03 06:30:00,9.470,14.439,16.957,16.957
2006-01-03 06:40:00,10.160,17.442,14.586,14.586
2006-01-03 06:50:00,12.110,25.464,25.996,25.996
2006-01-03 07:00:00,14.560,29.781,30.000,30.000
2006-01-03 07:10:00,16.450,30.000,27.901,27.901
2006-01-03 07:20:00,16.930,30.000,29.673,29.673
2006-01-03 07:30:00,16.270,30.000,30.000,30.000
2006-01-03 07:40:00,15.120,29.952,30.000,30.000
2006-01-03 07:50:00,13.550,28.956,30.000,30.000
2006-01-03 08:00:00,11.710,23.949,26.119,26.119
2006-01-03 08:10:00,9.890,16.344,12.273,12.273
2006-01-03 08:20:00,8.210, 9.468, 8.809,8.809
2006-01-03 08:30:00,7.010, 5.727, 5.452,5.452
2006-01-03 08:40:00,6.230, 3.960, 3.636,3.636
2006-01-03 08:50:00,5.670, 2.925, 2.033,2.033
2006-01-03 09:00:00,6.230, 3.960, 3.948,3.948
2006-01-03 09:10:00,7.290, 6.558, 3.402,3.402
2006-01-03 09:20:00,9.410,14.292,16.079,16.079
2006-01-03 09:30:00,9.710,15.636,15.000,15.000
2006-01-03 09:40:00,10.040,17.073,15.629,15.629
2006-01-03 09:50:00,11.840,24.585,25.250,25.250
2006-01-03 10:00:00,13.260,28.626,28.900,28.900
2006-01-03 10:10:00,13.750,29.250,28.462,28.462
2006-01-03 10:20:00,12.850,27.756,28.704,28.704
2006-01-03 10:30:00,10.170,17.634,18.538,18.538
2006-01-03 10:40:00,8.360,10.059, 8.558,8.558
2006-01-03 10:50:00,10.340,18.357,17.076,17.076
2006-01-03 11:00:00,9.980,16.803,18.833,18.833
2006-01-03 11:10:00,9.610,15.216,13.349,13.349
2006-01-03 11:20:00,9.740,15.762,14.403,14.403
2006-01-03 11:30:00,9.440,14.448,14.291,14.291
2006-01-03 11:40:00,7.860, 8.313, 6.470,6.470
2006-01-03 11:50:00,6.300, 4.161, 0.000,0.000
2006-01-03 12:00:00,5.320, 2.385, 2.727,2.727
2006-01-03 12:10:00,5.570, 2.796, 3.035,3.035
2006-01-03 12:20:00,5.980, 3.453, 2.725,2.725
2006-01-03 12:30:00,6.740, 5.148, 5.621,5.621
2006-01-03 12:40:00,7.760, 7.995, 8.774,8.774
2006-01-03 12:50:00,8.420,10.314,10.401,10.401
2006-01-03 13:00:00,8.590,10.932,12.075,12.075
2006-01-03 13:10:00,8.000, 8.700, 7.475,7.475
2006-01-03 13:20:00,7.050, 5.826, 2.666,2.666
2006-01-03 13:30:00,6.620, 4.848, 4.433,4.433
2006-01-03 13:40:00,6.950, 5.601, 2.537,2.537
2006-01-03 13:50:00,6.920, 5.544, 5.555,5.555
2006-01-03 14:00:00,6.390, 4.326, 5.183,5.183
2006-01-03 14:10:00,5.700, 2.985, 2.524,2.524
2006-01-03 14:20:00,4.890, 1.743, 1.950,1.950
2006-01-03 14:30:00,3.350, 0.255, 0.540,0.540
2006-01-03 14:40:00,3.130, 0.084, 0.000,0.000
2006-01-03 14:50:00,2.720, 0.000, 0.000,0.000
2006-01-03 15:00:00,3.630, 0.474, 0.000,0.000
2006-01-03 15:10:00,4.620, 1.446, 2.091,2.091
2006-01-03 15:20:00,4.700, 1.542, 0.000,0.000
2006-01-03 15:30:00,3.850, 0.648, 0.207,0.207
2006-01-03 15:40:00,3.270, 0.198, 0.627,0.627
2006-01-03 15:50:00,4.810, 1.680, 1.559,1.559
2006-01-03 16:00:00,3.710, 0.546, 0.722,0.722
